battle_#,win_loss,p1,p2,p3,p4,p5,first,last,leader,banned,opp_p1,opp_p2,opp_p3,opp_p4,opp_p5,opp_first,opp_last,opp_leader,opp_banned,date_added,player,opponent
12,False,Okeanos,Vigor,ShiHou,Velajuel,Cheongpung,Okeanos,None,Okeanos,Cheongpung,Seara,Eleanor,Daphnis,Praha,Ethna,None,Praha,Seara,Ethna,2021-01-06 09:35:12,Taniss,Bor@m
13,True,Okeanos,Cheongpung,Wolyung,Vigor,Tesarion,None,Tesarion,Wolyung,Tesarion,Molly,Ragdoll,Akroma,XingZhe,Fran,Molly,None,Akroma,Fran,2021-01-06 09:27:25,Taniss,빛암마켓
14,False,Okeanos,Cheongpung,Vigor,Daphnis,Wolyung,Okeanos,None,Okeanos,Wolyung,Seara,Barbara,Juno,Yeonhong,Masha,None,Yeonhong,Seara,Masha,2021-01-06 09:20:36,Taniss,TopaV
15,False,Okeanos,Cheongpung,Wolyung,Tesarion,Han,None,Tesarion,Wolyung,Han,Molly,XingZhe,Juno,Ragdoll,Velajuel,Molly,None,XingZhe,Velajuel,2021-01-06 11:01:35,Taniss,魔灵王归来
16,False,Okeanos,Wolyung,Han,Rica,Cheongpung,None,Rica,Wolyung,Cheongpung,Jager,Molly,Pater,TianLang,Giana,Giana,None,Jager,Giana,2021-01-06 10:56:59,Taniss,杰咪爸
17,False,Okeanos,Wolyung,Han,Pater,Cheongpung,Okeanos,None,Wolyung,Cheongpung,Giana,Jager,Molly,Juno,Ragdoll,None,Juno,Jager,Ragdoll,2021-01-06 10:53:12,Taniss,杰咪爸
18,True,Okeanos,Cheongpung,Wolyung,Pater,Han,Okeanos,None,Wolyung,Han,Ganymede,Seara,Moore/WaterRYU,MeiHouWang,Juno,None,MeiHouWang,Seara,Juno,2021-01-07 23:15:03,Taniss,包是面包的包
19,False,Okeanos,Cheongpung,Wolyung,Vigor,Leo,None,Leo,Wolyung,Leo,Bernadotte/KEN,Ganymede,Barbara,Tablo,Woonsa,Bernadotte/KEN,None,Tablo,Woonsa,2021-01-07 23:09:04,Taniss,ロトねこ
20,True,Okeanos,Cheongpung,Vigor,Ethna,Wolyung,None,Ethna,Ethna,Wolyung,Seara,Moore/WaterRYU1,Bastet,Leo,Ragdoll,Seara,None,Seara,Ragdoll,2021-01-07 23:07:04,Taniss,蓮♡3rd
21,True,Okeanos,Cheongpung,Han,Karnal/FireM.BISON1,Wolyung,None,Karnal/FireM.BISON1,Karnal/FireM.BISON1,Wolyung,Seara,Bastet,Leo,Ethna,Juno,Seara,None,Seara,Juno,2021-01-07 23:01:49,Taniss,kiruaちゃん
22,False,Okeanos,Cheongpung,Wolyung,Vigor,Bolverk,None,Bolverk,Wolyung,Bolverk,Seara,Molly,Leo,Amelia,Ragdoll,Seara,None,Leo,Ragdoll,2021-01-07 22:57:54,Taniss,|SDF|Mickoy
23,True,Okeanos,Cheongpung,Wolyung,Daphnis,Rica,None,Rica,Wolyung,Rica,Vanessa,Barbara,Verdehile,Fermion,Pater,Vanessa,None,Vanessa,Pater,2021-01-07 22:54:48,Taniss,イヤキチばばあ
24,False,Okeanos,Cheongpung,Wolyung,Han,Tesarion,None,Tesarion,Wolyung,Tesarion,Vanessa,Pater,Verdehile,Fermion,Barbara,Vanessa,None,Vanessa,Barbara,2021-01-07 22:51:19,Taniss,イヤキチばばあ
25,True,Cheongpung,Wolyung,Vigor,Karnal/FireM.BISON1,Okeanos,None,Karnal/FireM.BISON1,Wolyung,Okeanos,Molly,XingZhe,Leo,Charlotte,Juno,Molly,None,XingZhe,Juno,2021-01-07 22:47:44,Taniss,✎﹏ղấლ‿✶
26,True,Okeanos,Wolyung,Cheongpung,Pater,Han,Okeanos,None,Wolyung,Han,Fran,Moore/WaterRYU1,Ragdoll,Jager,Giana,None,Jager,Moore/WaterRYU1,Giana,2021-01-07 22:39:42,Taniss,【LO】
27,False,Okeanos,Cheongpung,Wolyung,Daphnis,Pater,None,Daphnis,Wolyung,Pater,Seara,Han,Barbara,Ethna,Giana,Seara,None,Seara,Giana,2021-01-07 22:36:03,Taniss,俏皮可爱小章鱼
28,True,Okeanos,Cheongpung,Thrain,Rica,Fran,None,Rica,Okeanos,Fran,Molly,Artamiel,Ragdoll,Verdehile,Amelia,Molly,None,Artamiel,Amelia,2021-01-07 22:33:30,Taniss,ঞ᭄毒ꦿ࿐
29,False,Cheongpung,Pater,Juno,Karnal/FireM.BISON1,Wolyung,None,Karnal/FireM.BISON1,Karnal/FireM.BISON1,Wolyung,Seara,Fran,Chiwu,Savannah,Okeanos,Okeanos,None,Chiwu,Okeanos,2021-01-07 22:28:56,Taniss,Raxxaz~
30,False,Okeanos,Wolyung,Han,Pater,Cheongpung,Okeanos,None,Wolyung,Cheongpung,Seara,Lulu,Verdehile,Triana,Artamiel,None,Triana,Seara,Artamiel,2021-01-07 22:23:59,Taniss,너에게봄이었길
31,True,Okeanos,Wolyung,Han,Pater,Verdehile,Okeanos,None,Wolyung,Verdehile,Chiwu,Cheongpung,Moore/WaterRYU1,Josephine,Savannah,None,Josephine,Moore/WaterRYU1,Savannah,2021-01-07 22:19:15,Taniss,ThatAapje~
32,True,Han,Cheongpung,Pater,Rica,Wolyung,Han,None,Han,Wolyung,Seara,Moore/WaterRYU1,Giana,Ganymede,Okeanos,None,Ganymede,Moore/WaterRYU1,Okeanos,2021-01-08 07:01:33,Taniss,Ex|Shizzy
33,True,Okeanos,Cheongpung,Wolyung,Han,Pater,None,Pater,Wolyung,Pater,Molly,Giana,Josephine,Gurkha/DarkM.BISON1,Seara,Seara,None,Josephine,Seara,2021-01-08 06:58:25,Taniss,nv3rmind
34,False,Han,Cheongpung,Vigor,Pater,Wolyung,Han,None,Han,Wolyung,Okeanos,Seara,Moore/WaterRYU1,Savannah,Giana,None,Savannah,Moore/WaterRYU1,Giana,2021-01-08 06:56:07,Taniss,Ex|Shizzy
35,False,Cheongpung,Vigor,Barbara,Rica,Wolyung,None,Rica,Rica,Wolyung,Okeanos,Seara,Yeonhong,Ethna,Leo,Okeanos,None,Seara,Leo,2021-01-08 06:52:03,Taniss,TopaV
36,False,Vigor,Pater,Wolyung,Juno,Cheongpung,None,Juno,Wolyung,Cheongpung,Okeanos,Giana,Nicki,Asima,Seara,Okeanos,None,Asima,Seara,2021-01-08 06:48:34,Taniss,大V威
37,True,Okeanos,Cheongpung,Pater,Han,Wolyung,Okeanos,None,Han,Wolyung,Seara,Eshir,Masha,Barbara,Yeonhong,None,Barbara,Seara,Yeonhong,2021-01-08 06:45:06,Taniss,TopaV
38,True,Okeanos,Cheongpung,Wolyung,Juno,Pater,Okeanos,None,Wolyung,Pater,Giana,Nephthys,Frigate,Vereesa/DarkCHUN-LI1,Han,None,Vereesa/DarkCHUN-LI1,Nephthys,Han,2021-01-08 06:36:44,Taniss,thompsin
39,False,Okeanos,Cheongpung,Wolyung,Karnal/FireM.BISON1,Verdehile,None,Verdehile,Karnal/FireM.BISON1,Verdehile,Chiwu,Psamathe,Savannah,Lushen,Bastet,Chiwu,None,Psamathe,Bastet,2021-01-08 06:34:33,Taniss,りゅうとRK
40,True,Okeanos,Cheongpung,Wolyung,Verdehile,Leo,Okeanos,None,Wolyung,Leo,Chiwu,Bastet,Psamathe,Savannah,Lushen,None,Lushen,Psamathe,Lushen,2021-01-08 06:31:10,Taniss,りゅうとRK
41,True,Cheongpung,Vigor,Pater,Daphnis,Wolyung,Wolyung,None,Daphnis,Wolyung,Moore/WaterRYU1,Seara,Barbara,Lushen,Okeanos,None,Lushen,Seara,Okeanos,2021-01-08 06:28:44,Taniss,SheisouTV
42,True,Okeanos,Wolyung,Cheongpung,Karnal/FireM.BISON1,Rica,Okeanos,None,Karnal/FireM.BISON1,Rica,Savannah,Shimitae,Triton,Gemini,Bastet,None,Gemini,Shimitae,Bastet,2021-01-08 06:19:52,Taniss,Qdizzle3
43,False,Cheongpung,Vigor,Pater,Rica,Wolyung,None,Rica,Rica,Wolyung,Okeanos,Bastet,Savannah,Gemini,Shimitae,Okeanos,None,Gemini,Shimitae,2021-01-08 06:16:58,Taniss,Qdizzle3
44,True,Okeanos,Cheongpung,Vigor,Tesarion,Wolyung,Okeanos,None,Tesarion,Wolyung,Ganymede,Chiwu,Juno,MeiHouWang,Rica,None,Rica,Chiwu,Rica,2021-01-08 06:14:26,Taniss,아구몬
45,True,Okeanos,Cheongpung,Wolyung,Ethna,Vigor,Okeanos,None,Wolyung,Vigor,Chiwu,Ganymede,Moore/WaterRYU1,Artamiel,Masha,None,Artamiel,Ganymede,Masha,2021-01-08 06:04:43,Taniss,Toven~
46,True,Okeanos,Cheongpung,Wolyung,Ethna,Leo,Okeanos,None,Wolyung,Leo,Bastet,Moore/WaterRYU1,Tablo,Vanessa,Elenoa,None,Vanessa,Vanessa,Elenoa,2021-01-08 05:51:39,Taniss,ConDaymn
