#,server_id,country,wizard_name,rtpvp_score,win_count,lose_count,draw_count,rank,total_battles,win-perc
89,4,BR,IgorES,1414,40,17,0,90,57,0.701754385964912
90,2,JP,マスターN44,1414,58,31,0,90,89,0.651685393258427
91,6,FR,Rosith,1414,39,14,0,90,53,0.7358490566037731
92,5,VN,Trɘbi®Trebi,1414,46,20,0,90,66,0.696969696969697
93,2,JP,えれま,1412,60,33,0,94,93,0.6451612903225801
94,3,CN,航爷变戏法,1412,52,25,0,94,77,0.6753246753246751
95,4,CN,人之初.性本善,1412,44,19,0,94,63,0.698412698412698
96,5,TH,Zera,1412,38,13,0,94,51,0.7450980392156861
97,1,KR,서빈마마,1412,75,45,0,94,120,0.625
98,5,TH,Krom`z,1412,59,31,0,94,90,0.655555555555555
99,1,KR,Luckygod!,1411,52,25,0,100,77,0.6753246753246751
