#,server_id,country,wizard_name,rtpvp_score,win_count,lose_count,draw_count,rank,total_battles,win-perc
27,2,JP,UT.10,1495,112,63,0,28,175,0.64
28,6,FR,Rosith,1493,54,17,0,29,71,0.76056338028169
29,4,US,FlagBearer,1492,74,34,0,30,108,0.685185185185185
30,1,KR,막시무스.,1492,112,68,0,30,180,0.622222222222222
31,2,JP,おんちゃ,1492,48,14,0,30,62,0.7741935483870961
32,3,CN,俏皮可爱小尾巴,1490,113,67,0,33,180,0.6277777777777771
33,3,CN,大V威,1490,73,33,0,33,106,0.688679245283018
34,4,US,我怎么这么好看,1488,62,27,0,35,89,0.6966292134831461
35,1,KR,°핏빛슬라임,1488,70,34,0,35,104,0.673076923076923
36,4,US,Michaelyan,1488,81,45,0,35,126,0.642857142857142
37,2,JP,ロトねこ,1487,74,34,0,38,108,0.685185185185185
38,2,JP,きらぱみん✩*,1487,104,64,0,38,168,0.6190476190476191
39,1,KR,Luckygod!,1486,75,36,0,40,111,0.6756756756756751
40,4,US,TrueWhale,1485,78,36,0,41,114,0.684210526315789
41,5,TW,三玖は俺の嫁,1485,98,52,0,41,150,0.6533333333333331
42,1,KR,TM.avi,1484,62,28,0,43,90,0.6888888888888881
43,5,SG,-RememberYS-,1484,82,45,1,43,128,0.640625
44,1,KR,오드나,1483,84,47,0,45,131,0.641221374045801
45,4,CR,_Dr.Nalga_,1483,57,22,0,45,79,0.7215189873417721
46,5,HK,暴走の小浚,1482,54,20,0,47,74,0.729729729729729
47,5,PH,hopsteph,1481,102,65,0,48,167,0.610778443113772
48,2,JP,MiranღNoah,1481,63,26,0,48,89,0.707865168539325
49,1,KR,HWAN!,1481,94,56,0,48,150,0.626666666666666
50,1,KR,Jack-,1481,102,62,0,48,164,0.621951219512195
51,3,CN,Himiko.,1481,87,49,0,48,136,0.639705882352941
52,5,MY,JinYao,1480,99,55,0,53,154,0.642857142857142
53,6,FR,Albuza,1480,84,44,0,53,128,0.65625
54,4,US,Akavali,1480,90,50,0,53,140,0.642857142857142
55,4,CN,24EVER_R,1479,93,55,0,56,148,0.6283783783783781
56,5,TH,Mr.VSR`,1478,82,45,0,57,127,0.6456692913385821
57,2,JP,ミル☻ミル®,1477,72,38,0,58,110,0.6545454545454541
58,5,TH,เฮียทัช,1475,102,65,0,59,167,0.610778443113772
59,1,KR,애정가득섬린이,1475,95,55,0,59,150,0.6333333333333331
60,1,KR,정현찡,1474,100,63,0,61,163,0.6134969325153371
61,3,CN,徐小超,1473,77,41,0,62,118,0.6525423728813561
62,1,KR,TM궁극체,1473,110,70,0,62,180,0.611111111111111
63,4,ID,[Wish]Clown®,1473,80,47,0,62,127,0.629921259842519
64,1,KR,BBodda,1473,60,28,0,62,88,0.6818181818181811
65,2,JP,Shaja⛵,1472,59,24,0,66,83,0.7108433734939751
66,4,US,DDSquirtle,1472,87,50,0,66,137,0.6350364963503651
67,3,CN,俏皮可爱小安静,1471,83,48,0,68,131,0.633587786259541
68,1,KR,삞댥챦,1471,89,50,0,68,139,0.640287769784172
69,2,JP,マスターN44,1471,77,42,0,68,119,0.647058823529411
70,6,FI,Viilipytty,1470,102,66,0,71,168,0.6071428571428571
71,3,CN,o0从麟开始0o,1470,102,61,0,71,163,0.625766871165644
72,2,JP,オッセール,1469,88,51,0,73,139,0.6330935251798561
73,3,CN,肥大！使用飾拳,1469,100,62,0,73,162,0.617283950617283
74,3,CN,⚕⚕至尊寶⚕⚕,1469,94,56,0,73,150,0.626666666666666
75,5,VN,BabyDarkness,1469,105,65,0,73,170,0.617647058823529
76,1,KR,풍악!,1469,88,54,0,73,142,0.619718309859154
77,4,MY,Lee-A-Z,1468,90,56,0,78,146,0.616438356164383
78,2,JP,イヤキチばばあ,1468,95,56,0,78,151,0.629139072847682
79,4,US,KĪRĪN_,1468,83,40,0,78,123,0.674796747967479
80,2,JP,ʚしるばɞ,1467,109,71,0,81,180,0.6055555555555551
81,5,TH,-Tnnnn-_,1467,97,63,0,81,160,0.6062500000000001
82,4,AT,Drakule®,1466,93,57,0,83,150,0.62
83,6,FR,SheisouTV,1466,92,58,0,83,150,0.6133333333333331
84,2,VA,The･ROCK!!,1465,56,26,0,85,82,0.6829268292682921
85,5,US,밤비나라,1465,78,46,0,85,124,0.629032258064516
86,1,KR,아칸-,1464,79,41,0,87,120,0.6583333333333331
87,4,BR,Pandalik3,1464,91,58,0,87,149,0.610738255033557
88,4,SG,LuckyTonkatsu,1464,50,19,0,87,69,0.7246376811594201
89,6,FR,Toven~,1463,82,50,0,90,132,0.621212121212121
90,5,TW,Yuanoob!,1463,57,25,0,90,82,0.695121951219512
91,6,FI,fallenwizard,1462,74,43,0,92,117,0.632478632478632
92,3,CN,吴迪他来了,1462,68,38,0,92,106,0.641509433962264
93,3,CN,Ꮤ﹏椛落✿知秋,1462,82,48,0,92,130,0.6307692307692301
94,6,TH,Jorrr~,1461,41,14,0,95,55,0.745454545454545
95,3,CN,秋风瑟,1461,87,50,0,95,137,0.6350364963503651
96,5,TH,Odizzy,1461,109,69,0,95,178,0.612359550561797
97,2,JP,シモテ(乂Дィ),1460,68,36,0,98,104,0.6538461538461531
98,5,TH,Zera,1460,52,21,0,98,73,0.7123287671232871
99,4,US,R€P,1460,66,35,0,98,101,0.653465346534653
