#,server_id,country,wizard_name,rtpvp_score,win_count,lose_count,draw_count,rank,total_battles,win-perc
68,6,FR,ELDEAU,1405,54,28,0,68,82,0.658536585365853
69,5,TH,丂ﾉ尺ﾑ,1405,59,32,0,68,91,0.648351648351648
70,2,JP,宇佐美❀凛久,1405,58,31,0,68,89,0.651685393258427
71,3,CN,Call.Me.樱木,1405,42,19,0,68,61,0.6885245901639341
72,1,KR,삞묦돓,1405,41,17,0,68,58,0.706896551724137
73,1,KR,오드나,1405,42,17,0,68,59,0.711864406779661
74,2,JP,おがさわら,1405,51,24,0,68,75,0.68
75,3,CN,o0从麟开始0o,1405,59,31,0,68,90,0.655555555555555
76,1,KR,우주✿,1405,57,31,0,68,88,0.647727272727272
77,6,DE,Reach,1404,58,31,0,78,89,0.651685393258427
78,5,TH,Zera,1404,36,12,0,78,48,0.75
79,5,TH,OhBIGz`zp,1404,50,24,0,78,74,0.6756756756756751
80,1,KR,댕쿠,1404,58,32,0,78,90,0.644444444444444
81,6,FR,SheisouTV,1404,53,27,0,78,80,0.6625
82,4,US,#Capone,1404,54,28,0,78,82,0.658536585365853
83,5,SG,~khaii~,1403,65,36,0,84,101,0.643564356435643
84,3,CN,卻倚緩弦歌別緒,1403,32,10,0,84,42,0.7619047619047611
85,6,FR,OTPit,1403,54,28,0,84,82,0.658536585365853
86,3,CN,海贼༒斌哥,1403,49,24,0,84,73,0.671232876712328
87,4,KR,Fenrir♂,1402,55,29,0,88,84,0.6547619047619041
88,3,CN,大V威,1402,45,20,0,88,65,0.6923076923076921
89,5,TH,Benz.;,1402,60,35,0,88,95,0.631578947368421
90,6,FI,Viilipytty,1402,57,33,0,88,90,0.6333333333333331
91,4,CN,Ma梦dy,1401,45,20,0,92,65,0.6923076923076921
92,5,TH,N€ome$z!,1401,43,23,0,92,66,0.651515151515151
93,4,SG,LuckyTonkatsu,1400,35,12,0,94,47,0.7446808510638291
94,4,US,Akavali,1400,47,21,0,94,68,0.6911764705882351
95,4,US,ÇuzImaG,1400,40,17,0,94,57,0.701754385964912
96,2,JP,ミル☻ミル®,1400,37,14,0,94,51,0.725490196078431
97,4,ID,[Wish]Clown®,1399,45,22,0,98,67,0.6716417910447761
98,4,US,Kenballer,1399,26,4,0,98,30,0.866666666666666
99,5,TH,Mr.VSR`,1398,57,31,0,100,88,0.647727272727272
