#,server_id,country,wizard_name,rtpvp_score,win_count,lose_count,draw_count,rank,total_battles,win-perc
89,5,TH,Krom`z,1412,59,31,0,86,90,0.655555555555555
90,2,JP,宇佐美❀凛久,1411,63,36,0,91,99,0.636363636363636
91,4,CA,Raigeki!,1411,36,11,0,91,47,0.7659574468085101
92,1,KR,Luckygod!,1411,52,25,0,91,77,0.6753246753246751
93,6,AU,Turtle™,1411,46,21,0,91,67,0.686567164179104
94,5,VN,✎.︵Ƭú࿐,1411,44,18,0,91,62,0.7096774193548381
95,3,CN,俏皮可爱小尾巴,1410,76,44,0,96,120,0.6333333333333331
96,3,CN,吴迪他来了,1410,53,30,0,96,83,0.638554216867469
97,3,CN,哎艾哎,1410,47,22,0,96,69,0.6811594202898551
98,6,DE,Pinis~,1410,62,35,0,96,97,0.639175257731958
99,1,KR,바니횽,1410,49,22,0,96,71,0.6901408450704221
