#,server_id,country,wizard_name,rtpvp_score,win_count,lose_count,draw_count,rank,total_battles,win-perc,timestamp
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 03:27:26.010422
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 03:27:26.228129
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 03:27:26.391372
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 03:27:26.635381
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 03:27:26.990149
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 03:27:27.861447
5,4,US,Ex|Shizzy,1499,57,18,0,6,75,0.76,2021-01-07 03:27:28.035900
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 03:48:33.097441
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 03:48:33.239967
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 03:48:33.434432
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 03:48:33.589601
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 03:48:33.757278
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 03:48:33.934924
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 03:48:34.099926
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 03:48:34.243066
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 03:48:34.445245
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 03:48:34.594586
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 03:48:34.800002
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 03:48:35.120465
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 03:48:35.926521
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 03:48:36.088141
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 03:48:36.867256
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 13:39:09.705292
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 13:39:09.852459
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 13:39:10.061194
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 13:39:10.220486
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 13:39:10.387771
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 13:39:10.564744
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 13:39:10.734603
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 13:39:10.880392
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 13:39:11.084251
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 13:39:11.234319
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 13:39:11.447510
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 13:39:11.783557
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 13:39:12.609528
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 13:39:12.777634
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 13:39:13.582835
6,4,US,Ex|Shizzy,1499,57,18,0,7,75,0.76,2021-01-07 13:39:13.759983
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:08:16.012290
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:08:16.177583
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:08:16.400846
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:08:16.575249
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:08:16.769254
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:08:16.964298
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:08:17.150867
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:08:17.312762
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:08:17.537353
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:08:17.702745
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:08:17.961718
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:08:18.325224
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:08:19.293989
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:08:19.480401
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:08:20.359352
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:08:20.554626
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:12:48.789569
3,4,US,Ex|Shizzy,1564,80,25,0,4,105,0.7619047619047611,2021-01-08 01:13:11.137425
