battle_#,win_loss,p1,p2,p3,p4,p5,first,last,leader,banned,opp_p1,opp_p2,opp_p3,opp_p4,opp_p5,opp_first,opp_last,opp_leader,opp_banned,date_added,player,opponent
71,False,Okeanos,Eshir,Ganymede,Verdehile,Vanessa,None,Verdehile,Ganymede,Vanessa,Seara,Barbara,Chiwu,Giana,Nephthys,Seara,None,Chiwu,Nephthys,2021-01-07 14:35:09,TopaV,脳死した子供
72,False,Barbara,Eshir,Masha,Verdehile,Seara,None,Verdehile,Verdehile,Seara,Chiwu,Ganymede,Giana,Han,Okeanos,Okeanos,None,Chiwu,Okeanos,2021-01-07 14:32:33,TopaV,冥神GOD
73,True,Okeanos,Barbara,Masha,Juno,Seara,None,Juno,Juno,Seara,Chiwu,Hathor,Ganymede,Vanessa,ShiHou,Chiwu,None,Vanessa,ShiHou,2021-01-07 14:29:24,TopaV,알테프사
74,True,Seara,Okeanos,Yeonhong,Lulu,Barbara,Seara,None,Seara,Barbara,Giana,Fran,Masha,Savannah,Ragdoll,None,Savannah,Fran,Ragdoll,2021-01-07 14:26:24,TopaV,D-Xanxus
75,True,Okeanos,Yeonhong,Ganymede,Masha,Seara,None,Masha,Ganymede,Seara,Fran,Jager,Pater,XingZhe,Anavel,Fran,None,XingZhe,Anavel,2021-01-07 14:20:03,TopaV,별
76,True,Okeanos,Yeonhong,Ganymede,Vigor,Seara,None,Vigor,Ganymede,Seara,Fran,Jager,Felleria,Verdehile,Ragdoll,Fran,None,Fran,Ragdoll,2021-01-07 14:15:39,TopaV,Mr.VSR`
77,True,Yeonhong,Barbara,Masha,Verdehile,Seara,Seara,None,Yeonhong,Seara,Chiwu,Cheongpung,Moore/WaterRYU1,Ganymede,Okeanos,None,Ganymede,Chiwu,Okeanos,2021-01-08 08:13:42,TopaV,Toven~
78,False,Seara,Yeonhong,Barbara,Eshir,Masha,Seara,None,Seara,Masha,Okeanos,Velajuel,Ganymede,Cheongpung,Savannah,None,Cheongpung,Ganymede,Savannah,2021-01-08 08:10:23,TopaV,xKelbo
79,False,Okeanos,Yeonhong,Vanessa,Eshir,Fran,None,Fran,Vanessa,Fran,Seara,Barbara,Poseidon,Rica,Chiwu,Seara,None,Seara,Chiwu,2021-01-08 08:05:41,TopaV,まつ@げりらじ
80,True,Yeonhong,Ganymede,Ethna,Vanessa,Okeanos,Okeanos,None,Vanessa,Okeanos,Seara,Barbara,Molly,Juno,Verdehile,None,Verdehile,Seara,Verdehile,2021-01-08 08:01:05,TopaV,有暗奥就有天下
81,True,Seara,Yeonhong,Masha,Barbara,Vanessa,Seara,None,Seara,Vanessa,Okeanos,Ganymede,Chiwu,Han,Woonsa,None,Woonsa,Chiwu,Woonsa,2021-01-08 07:57:58,TopaV,有暗奥就有天下
82,True,Seara,Okeanos,Barbara,Ganymede,Yeonhong,Seara,None,Seara,Yeonhong,Fran,Hathor,Praha,Tesarion,Leo,None,Leo,Hathor,Leo,2021-01-08 07:55:34,TopaV,Shazaki
83,False,Seara,Okeanos,Vanessa,Eshir,Juno,None,Juno,Vanessa,Juno,Ganymede,Woonsa,Bellenus,Rica,Psamathe,Ganymede,None,Ganymede,Psamathe,2021-01-08 07:51:24,TopaV,RD_Wars
84,True,Okeanos,Yeonhong,Ethna,Ganymede,Barbara,None,Barbara,Yeonhong,Barbara,Woosa,Vigor,Daphnis,Juno,Seara,Seara,None,Woosa,Seara,2021-01-08 07:47:06,TopaV,R€P
85,True,Seara,Okeanos,Yeonhong,Masha,Juno,None,Juno,Seara,Juno,Chiwu,Fran,Cheongpung,Asima,Rica,Chiwu,None,Chiwu,Rica,2021-01-08 07:41:19,TopaV,Pandalik3
86,True,Seara,Okeanos,Yeonhong,Verdehile,Leo,Seara,None,Seara,Leo,Chiwu,Cheongpung,Barbara,Savannah,Asima,None,Asima,Chiwu,Asima,2021-01-08 07:39:09,TopaV,Pandalik3
87,False,Seara,Okeanos,Yeonhong,Vigor,Ganymede,None,Vigor,Seara,Ganymede,Molly,Ragdoll,Fran,Jager,Leo,Molly,None,Jager,Leo,2021-01-08 07:36:39,TopaV,빛암마켓
88,True,Okeanos,Ganymede,Hathor,Barbara,Yeonhong,None,Barbara,Ganymede,Yeonhong,Molly,Ragdoll,MoLong,Velajuel,Antares,Molly,None,MoLong,Antares,2021-01-08 07:31:44,TopaV,[symp]Abarai
89,True,Seara,Okeanos,Yeonhong,Hathor,Ganymede,None,Hathor,Seara,Ganymede,Molly,Ragdoll,Icares,Bolverk,MoLong,Molly,None,Ragdoll,MoLong,2021-01-08 07:27:20,TopaV,[symp]Abarai
90,True,Seara,Okeanos,Yeonhong,Vanessa,Eshir,None,Vanessa,Vanessa,Eshir,Bastet,Lushen,Garo,Psamathe,Draco,Bastet,None,Psamathe,Draco,2021-01-08 07:22:23,TopaV,StarTiik
91,True,Seara,Okeanos,Eshir,Ganymede,Yeonhong,None,Ganymede,Seara,Yeonhong,Savannah,Daphnis,Tablo,Fran,Barbara,Barbara,None,Tablo,Barbara,2021-01-08 07:20:31,TopaV,Alzaher
92,True,Seara,Okeanos,Yeonhong,Masha,Barbara,None,Masha,Seara,Barbara,Fran,Daphnis,Ganymede,Velajuel,Diana,Fran,None,Fran,Diana,2021-01-08 17:26:33,TopaV,はくとんz
93,True,Okeanos,Ganymede,Vanessa,Barbara,Verdehile,None,Verdehile,Vanessa,Verdehile,Chiwu,Giana,Diana,Jamire,Seara,Seara,None,Chiwu,Seara,2021-01-09 08:23:54,TopaV,CapTaiN.
94,True,Hathor,Ganymede,Yeonhong,Lulu,Vigor,None,Vigor,Ganymede,Vigor,Ragdoll,Juno,Nephthys,MeiHouWang,Eleanor,Ragdoll,None,Nephthys,Eleanor,2021-01-09 08:20:55,TopaV,聯立
95,False,Ganymede,Ethna,Rica,Thrain,Okeanos,None,Thrain,Ganymede,Okeanos,Seara,Barbara,Daphnis,Masha,Chiwu,Seara,None,Seara,Chiwu,2021-01-09 08:16:21,TopaV,☆étoile☆
96,False,Seara,Okeanos,Yeonhong,Eshir,Ganymede,None,Eshir,Seara,Ganymede,Molly,Fran,Ragdoll,Jager,Leo,Molly,None,Jager,Leo,2021-01-09 08:11:12,TopaV,빛암마켓
97,False,Okeanos,Seara,Ganymede,Rica,Leo,Okeanos,None,Seara,Leo,Barbara,Vanessa,Shan,Juno,Cheongpung,None,Juno,Vanessa,Cheongpung,2021-01-09 08:05:19,TopaV,DDSquirtle
98,True,Okeanos,Seara,Verdehile,Masha,Juno,Okeanos,None,Seara,Juno,Woonsa,Han,Molly,Artamiel,Nephthys,None,Artamiel,Han,Nephthys,2021-01-09 08:00:30,TopaV,PRO༊
99,False,Okeanos,Seara,Vigor,Odin,Fran,Okeanos,None,Seara,Fran,Molly,Lulu,Jager,Rica,Ragdoll,None,Rica,Jager,Ragdoll,2021-01-09 07:54:20,TopaV,빛암마켓
100,True,Okeanos,Seara,Barbara,Vanessa,Leo,Okeanos,None,Vanessa,Leo,Bernadotte/KEN,Tablo,Shimitae,Bellenus,Bastet,None,Bellenus,Shimitae,Bastet,2021-01-09 07:46:42,TopaV,XカブレラX
101,False,Seara,Juno,Leo,Rica,Verdehile,None,Rica,Juno,Verdehile,Okeanos,Cheongpung,Lucifer,Jeogun,Nephthys,Okeanos,None,Okeanos,Nephthys,2021-01-09 07:42:21,TopaV,Wrath0fHeaven
102,True,Okeanos,Verdehile,Masha,Yeonhong,Seara,None,Yeonhong,Okeanos,Seara,Cheongpung,Juno,Akroma,Moore/WaterRYU1,Nephthys,Cheongpung,None,Moore/WaterRYU1,Nephthys,2021-01-09 07:39:33,TopaV,Wrath0fHeaven
103,True,Okeanos,Yeonhong,Ganymede,Eshir,Masha,Okeanos,None,Ganymede,Masha,Seara,Molly,Juno,Diana,Ragdoll,None,Diana,Seara,Ragdoll,2021-01-09 07:35:01,TopaV,Ryuji@
104,True,Okeanos,Seara,Fran,Ganymede,Yeonhong,Okeanos,None,Seara,Yeonhong,Molly,Elsharion,Triana,Diana,Ragdoll,None,Diana,Elsharion,Ragdoll,2021-01-09 07:26:48,TopaV,Ryuji@
105,True,Okeanos,Seara,Barbara,Vanessa,Leo,Okeanos,None,Vanessa,Leo,Bernadotte/KEN,Tablo,Shimitae,Bellenus,Bastet,None,Bellenus,Shimitae,Bastet,2021-01-09 07:21:37,TopaV,XカブレラX
106,False,Okeanos,Vanessa,Barbara,Ethna,Verdehile,Okeanos,None,Vanessa,Verdehile,Seara,Giana,Leo,Praha,Nephthys,None,Nephthys,Praha,Nephthys,2021-01-09 07:18:00,TopaV,Odizzy
107,False,Okeanos,Juno,Verdehile,Hathor,Ganymede,Okeanos,None,Okeanos,Ganymede,Seara,Barbara,Nicki,Lulu,Giana,None,Lulu,Seara,Giana,2021-01-09 07:13:12,TopaV,哥改名回欧洲
108,True,Seara,Masha,Juno,Rica,Barbara,None,Rica,Seara,Barbara,Okeanos,Ganymede,Vigor,Tesarion,Chiwu,Okeanos,None,Okeanos,Chiwu,2021-01-10 09:55:58,TopaV,방랑객
